timestamp,x,y,swing_amplitude,lable
8.200000000000001,15.808508018396193,-3.197831203167883,0.7724285960636956,1
8.3,15.162443805119333,-3.610559966020641,0.7666446369492299,1
8.4,14.466953067761311,-3.9238114748241473,0.7627803573234415,1
8.5,13.729400664216211,-4.153072786212751,0.7723628013277031,1
8.6,12.964428993029234,-4.281767578673251,0.7757216042660201,1
8.700000000000001,12.192177496077262,-4.301769243986754,0.7725104796440464,1
8.8,11.423337051009119,-4.2160292140584215,0.7736064779360963,1
8.9,10.66772654572526,-4.0250707195576645,0.7793666546095767,1
9.0,9.937901867677748,-3.7285194373079036,0.7877732692159161,1
9.1,9.251850461512085,-3.354973640683476,0.7811549104228065,1
9.200000000000001,8.60811790025387,-2.885703253122394,0.7966218093084004,1
9.3,8.030058522267813,-2.333481669305489,0.7994381290074156,1
9.4,7.526543426619923,-1.7118923705920246,0.799937939980597,1
9.5,7.0959565625127246,-1.0338230935619608,0.8032328379702515,1
9.600000000000001,6.754081263918285,-0.2907836160839071,0.8179158788530128,1
9.700000000000001,6.508007209016347,0.4834890867913537,0.8124350182713961,1
9.8,6.358535506353159,1.2956791382659856,0.8258295645055326,1
9.9,6.303353004887964,2.1240707357726896,0.830227527421047,1
10.0,6.353644048480194,2.9507120222999585,0.8281696720220162,1
10.100000000000001,6.5057939517409675,3.777954797505167,0.8411184234050981,1
10.200000000000001,6.759950508133041,4.587270066606058,0.8482845984437797,1
10.3,7.096662259716568,5.354130142017122,0.8375256288101933,1
10.4,7.532695485638509,6.084206674584001,0.8503744572320903,1
10.5,8.052191200281491,6.776131233792509,0.8652371889651479,1
10.600000000000001,8.647744606502231,7.389724749506492,0.855091142620113,1
10.700000000000001,9.312145785069449,7.927312469887373,0.8546516735991457,1
10.8,10.027268158462132,8.384207189106053,0.8486181670084023,1
10.9,10.786446596521612,8.748555457736947,0.8420816834896494,1
11.0,11.581995696389006,9.021996936372123,0.8412304158421828,1
11.100000000000001,12.414563361495059,9.189735652773276,0.8492968821089898,1
11.200000000000001,13.249777773614037,9.260857697720928,0.8382371141203337,1
11.3,14.077639221754227,9.24721509934507,0.8279738509199538,1
11.4,14.894342878073243,9.1256311412815,0.8257042576511595,1
11.5,15.681299792401678,8.918415231966206,0.8137810627451935,1
11.600000000000001,16.430777480688718,8.618629887055942,0.8072100459378909,1
11.700000000000001,17.13581084261813,8.229819677147425,0.8051368956659454,1
11.8,17.792896301855297,7.769632627018452,0.8022053489271457,1
11.9,18.361541222573987,7.2374813654129415,0.7788080707642296,1
12.0,18.86135318091189,6.648076130392299,0.7727939730402338,1
12.100000000000001,19.278030201173337,6.003311475038563,0.7676856127396028,1
12.200000000000001,19.613207751767295,5.323741239274026,0.7577332616160078,1
12.3,19.847773296622655,4.609859166727272,0.7514310403070541,1
12.4,19.991247504401244,3.877870079962195,0.7459174695908828,1
12.5,20.05007477560265,3.1466702211070228,0.7335624591177136,1
12.600000000000001,19.998304051463816,2.425565918307925,0.7229603193766806,1
12.700000000000001,19.86986625985775,1.7244326672766952,0.7128001837922492,1
12.8,19.63298835737142,1.0466280775765404,0.7180043192801272,1
12.9,19.324566333289596,0.409599974640413,0.7077633424168923,1
13.0,18.932636934556108,-0.16784481481818186,0.6978904917424184,1
13.100000000000001,18.46177106882416,-0.6878728484414932,0.7015296282165315,1
13.200000000000001,17.91566562536506,-1.1427290491641768,0.7107216886457962,1
13.3,17.330219345232518,-1.5214330138846628,0.6972546448866785,1
13.4,16.710114333828223,-1.817751976062043,0.6872664348814079,1
13.5,16.04641740974948,-2.018277565344906,0.6933282909191166,1
13.600000000000001,15.370231243164577,-2.1353589840072362,0.6862476160080784,1
13.700000000000001,14.68239196300549,-2.1520946318021603,0.6880428454950224,1
13.8,13.985315144709075,-2.073090781445748,0.7015395206097736,1
13.9,13.30730509065187,-1.907026657363537,0.6980508052497659,1
14.0,12.65323690989985,-1.6500742055693878,0.7027302096503906,1
14.100000000000001,12.034967006591923,-1.3020325194510414,0.7095003090996463,1
14.200000000000001,11.470026829150992,-0.8829361091171629,0.7034196508782886,1
14.3,10.963411357522604,-0.39340119038899335,0.7044882346408984,1
14.4,10.50967024650578,0.17516202085545984,0.7274236186757943,1
14.5,10.13005328179103,0.795299306850189,0.7271033581136507,1
14.600000000000001,9.826449354348693,1.464144593566523,0.7345266246509153,1
14.700000000000001,9.604635047025782,2.1774743501363085,0.7470213708730509,1
14.8,9.475147161137613,2.910021380834735,0.7439033974763583,1
14.9,9.438470833868871,3.663276988968934,0.7541479723287374,1
15.0,9.492535144463067,4.4224269894466355,0.7610727119699666,1
15.100000000000001,9.629200527170843,5.168464084395587,0.758451563298892,1
15.200000000000001,9.862765560104998,5.901901954012582,0.7697296494210485,1
15.3,10.178321407127632,6.603470054956287,0.769268024066988,1
15.4,10.581676923118984,7.2616431764012574,0.7719375169489209,1
15.5,11.056899528148126,7.872135844155956,0.7736522614928056,1
15.600000000000001,11.596865442139102,8.430549466947705,0.7767811547607958,1
15.700000000000001,12.202609617474648,8.920954361574088,0.7793734449071611,1
15.8,12.862390959575537,9.333895977544069,0.7783522323372298,1
15.9,13.560988317111102,9.6659468795572,0.7734960048270504,1
16.0,14.289405746913722,9.91520070933204,0.7698827337313655,1
16.1,15.03751528386616,10.081255496049497,0.7663172133463859,1
16.2,15.790810792222556,10.16622242572728,0.7580722274617315,1
16.3,16.54175395769459,10.145735410399908,0.7512225739194607,1
16.400000000000002,17.290995854011967,10.04741080565063,0.7556660288092644,1
16.5,18.01417881246891,9.862836074932801,0.7463654752345488,1
16.6,18.700335479334395,9.588968383924124,0.7387925850077122,1
16.7,19.34320702253122,9.239575388266438,0.7316825038682556,1
16.8,19.93769665649065,8.822432548308575,0.7262410576477543,1
16.900000000000002,20.46202062539358,8.341326568799733,0.7116028301554757,1
17.0,20.92408601942949,7.804190344573154,0.7085335219606387,1
17.1,21.30534351781166,7.225375561225673,0.6930972756361271,1
17.2,21.612323012300195,6.606878306831747,0.6904891481618379,1
17.3,21.83239999734662,5.966459568844932,0.6771779967717125,1
17.400000000000002,21.961887277903763,5.302901795812605,0.6760738672495081,1
17.5,22.0082950567975,4.641240232129706,0.6632870470596783,1
17.6,21.973468110272474,3.9948371560225864,0.6473406004608425,1
17.7,21.856698186081747,3.3578096742665897,0.64764128011415,1
17.8,21.653899158450105,2.7445397155661975,0.6459314885130776,1
17.900000000000002,21.373761190867167,2.1727460650139134,0.636730130976544,1
18.0,21.023492605437475,1.6454665460189006,0.633017987967585,1
18.1,20.60898401978973,1.1857135986402334,0.619023537677741,1
18.2,20.133725808566496,0.7836406458123543,0.6225215070427998,1
18.3,19.613343622679285,0.44746910783736926,0.6195231410796683,1
18.400000000000002,19.050742662609206,0.1887366898078247,0.6192433321491552,1
18.5,18.457442204644153,0.005691967058703229,0.6208951634115417,1
18.6,17.843963749521517,-0.08840670358091476,0.6206531839246445,1
18.7,17.22833250794457,-0.09594480861404386,0.6156773900615988,1
18.8,16.617555889658252,-0.02753167157075672,0.614596155833549,1
18.900000000000002,16.012286171919627,0.12921644262675747,0.6252370770482766,1
19.0,15.435852154101003,0.36227325249892295,0.6217649503842366,1
19.1,14.876464357321916,0.6740567043171503,0.6404089537264834,1
19.200000000000003,14.352248559493727,1.05909702940213,0.6504292848836004,1
19.3,13.885156147942318,1.5144849981153694,0.6523446351260054,1
19.400000000000002,13.481747825737617,2.0385163407125266,0.6613222531022156,1
19.5,13.146495180051156,2.602427329709067,0.6560411114791728,1
19.6,12.872990625978362,3.2151684737874797,0.6710115131240891,1
19.700000000000003,12.673108100344738,3.8687843413793646,0.683495959330828,1
19.8,12.564982740859962,4.535264157070374,0.6751936300700964,1
19.900000000000002,12.523919125901056,5.225071975460209,0.6910289768057755,1
20.0,12.573346426674794,5.918174702135003,0.6948628985532408,1
20.1,12.697542898029457,6.595609347062036,0.6887252439430142,1
20.200000000000003,12.910284730889003,7.259579726448714,0.6972200170328795,1
20.3,13.198413833217494,7.899823111570777,0.7020897177720095,1
20.400000000000002,13.557024628781857,8.500182139073818,0.6993087047933141,1
20.5,13.989908260056547,9.05892057731195,0.7068075272592592,1
20.6,14.487790657477628,9.556454712905925,0.7038658236787803,1
20.700000000000003,15.029243873332973,10.005754203327342,0.7035919393036277,1
20.8,15.626752188180111,10.378416648388196,0.7041970493194364,1
20.900000000000002,16.268297823566307,10.683705684707348,0.7104802586840498,1
21.0,16.936585195792823,10.913021137868807,0.7065363323538758,1
21.1,17.628125738446933,11.072212702274772,0.7096268570962907,1
21.200000000000003,18.316950793054026,11.14734034025624,0.6929098915754776,1
21.3,19.008968687687492,11.14399417389776,0.6920259845715573,1
21.400000000000002,19.68160479216809,11.057729897026123,0.6781451574073369,1
21.5,20.343194409779294,10.88193820163434,0.6845462309440135,1
21.6,20.962951879820505,10.630850530432781,0.6686885226331499,1
21.700000000000003,21.547714248017936,10.32421286937312,0.6602830320703443,1
21.8,22.093489003708303,9.950657085581385,0.6613728203919007,1
21.900000000000002,22.584552860531563,9.512742773124563,0.6579609840504728,1
22.0,22.997019956381646,9.03184935317045,0.6335515657893711,1
22.1,23.35239434206642,8.50970499626745,0.6316056391819818,1
22.200000000000003,23.623473519248872,7.954768320570145,0.6176071844918014,1
22.3,23.822974257184356,7.380446886100509,0.6079849130760266,1
22.400000000000002,23.953281718604156,6.784558091997462,0.6099700725767258,1
22.5,24.000712384017472,6.18438643579868,0.6020429261489075,1
22.6,23.972237789263012,5.600452546914699,0.5846277355151737,1
22.700000000000003,23.862529278825484,5.030144946973646,0.580763907119705,1
22.8,23.68122200417171,4.478661484690793,0.5805224690000058,1
22.900000000000002,23.432049423079405,3.9602658058102045,0.5751704573865617,1
23.0,23.11564314404712,3.483771602810907,0.5719787224215536,1
23.1,22.752812399623597,3.0638667305863283,0.5549470702840652,1
23.200000000000003,22.324532539697795,2.7021634361129525,0.5605826537192868,1
23.3,21.85474541453979,2.4015480756149663,0.5577360826874651,1
23.400000000000002,21.352498140730635,2.1740227481550165,0.5513801761801782,1
23.5,20.81732140464206,2.0118700609779925,0.5592026759674454,1
23.6,20.265495125286687,1.9158182969908808,0.5601233649404636,1
23.700000000000003,19.699065870806752,1.9143468656046032,0.566431165668892,1
23.8,19.149653899908458,1.9813309530854295,0.5534802451235158,1
23.900000000000002,18.605677583444816,2.1267441667141056,0.5630765805564738,1
24.0,18.094343970073695,2.3497323334982454,0.5578402877965332,1
24.1,17.596106560213816,2.6326346067521764,0.5729521906722436,1
24.200000000000003,17.128111290327023,2.9872843100617383,0.5871933111795227,1
24.3,16.709879432233574,3.3943995831605815,0.5836614881201643,1
24.400000000000002,16.344839584259038,3.8575217397172072,0.5896916334008243,1
24.5,16.05038438796102,4.377642599317836,0.5976868504648574,1
24.6,15.811690095382078,4.940102777838376,0.6110126166709818,1
24.700000000000003,15.641946859644916,5.521781466205157,0.605939652588127,1
24.8,15.551148730261245,6.132509407913717,0.6174406198843319,1
24.900000000000002,15.52131527437343,6.752451345398147,0.6206593598280458,1
25.0,15.566937183106507,7.369937393261706,0.6191691028003631,1
25.1,15.695917303442242,7.998019253667884,0.6411885017786162,1
25.200000000000003,15.886155641945647,8.604261672051058,0.6353900339819747,1
25.3,16.150406731605973,9.18117920447656,0.6345569143950763,1
25.400000000000002,16.481517471985086,9.723585591855553,0.635483289681117,1
25.5,16.877663276511637,10.22552574701352,0.639433669588952,1
25.6,17.331056833862156,10.683405027793764,0.6443750100793731,1
25.700000000000003,17.831487972073948,11.082484628797213,0.6400748800171902,1
25.8,18.37250667461773,11.429701680098955,0.6428537292548223,1
25.900000000000002,18.953246184186575,11.70338239102446,0.6419965027217478,1
26.0,19.557857034107773,11.917181940412659,0.6412990933729984,1
26.1,20.170676686724835,12.05885461256543,0.6289825694473605,1
26.200000000000003,20.79652274130394,12.12814521258811,0.6296701289435072,1
26.3,21.420708458094833,12.112755997791782,0.6243753974796009,1
26.400000000000002,22.030320685322977,12.034692329272213,0.6145901105035709,1
26.5,22.630219957929167,11.881919586314615,0.619046563890169,1
26.6,23.20430408120919,11.658499211244013,0.6160269836613339,1
26.700000000000003,23.739065529640914,11.37459548278798,0.605451181979218,1
26.8,24.227604954588248,11.039344884055946,0.5925063153064768,1
26.900000000000002,24.665025807732633,10.65027956518969,0.5854133796814549,1
27.0,25.05573748375246,10.215370931021473,0.5846376089957654,1
27.1,25.384492531044238,9.740269439622192,0.5777554052102329,1
27.200000000000003,25.646535758655794,9.248607887105234,0.5571334986881227,1
27.3,25.82535306193689,8.724781040498522,0.5535071753632964,1
27.400000000000002,25.94924505956064,8.191690405130087,0.5472977732393256,1
27.5,26.0011007889275,7.653259665023631,0.5409220632954022,1
27.6,25.98081056012853,7.122649681428419,0.5309977853773274,1
27.700000000000003,25.896598843267448,6.608460606148544,0.5210393635742538,1
27.8,25.741390364078676,6.113840331707179,0.5184003162620011,1
27.900000000000002,25.518734012508364,5.650152240577989,0.5143758321982419,1
28.0,25.241672974788255,5.225171834979085,0.5073176162578552,1
28.1,24.910688360120602,4.858298537120243,0.4941121652302415,1
28.200000000000003,24.535444159193826,4.531272536702234,0.49774914894811634,1
28.3,24.12163558166062,4.261078718490629,0.49420869907339926,1
28.400000000000002,23.658972356578303,4.049592627955809,0.5087078005429762,1
28.5,23.172528676439423,3.9065732286522894,0.5070325458234376,1
28.6,22.679310216954654,3.8413133845647955,0.49751713139031983,1
28.700000000000003,22.180031606640778,3.835557358288624,0.4993117889209581,1
28.8,21.684366112766053,3.889092953603304,0.4985482341597171,1
28.900000000000002,21.195483737424116,4.02596931986874,0.5076821018728204,1
29.0,20.71624571600988,4.231245838268428,0.5213516377411022,1
29.1,20.272451198755004,4.492327882370944,0.514895530470246,1
29.200000000000003,19.864181469229504,4.826516038414019,0.5276039193242371,1
29.3,19.4948389672628,5.205419693230128,0.52913312445171,1
29.400000000000002,19.169923795037537,5.627968730731029,0.5330267894159826,1
29.5,18.90476657926819,6.093179301521504,0.5354710302619099,1
29.6,18.693939081876362,6.595885363259817,0.545125323356883,1
29.700000000000003,18.547152050251164,7.130629804618139,0.5545250672575236,1
29.8,18.468049435829514,7.681105964118369,0.5561305833942802,1
29.900000000000002,18.449156458715372,8.240874812834148,0.5600875900935716,1
30.0,18.496934992414992,8.810596718671517,0.5717218189587046,1
30.1,18.617993903155217,9.368514180280108,0.5709003011361821,1
30.200000000000003,18.805562210239035,9.924151093433956,0.586442025337054,1
30.3,19.054435416246335,10.460610366787762,0.5913767197274893,1
30.400000000000002,19.35760608770197,10.951940421698566,0.5773367118844211,1
30.5,19.71169864156649,11.420209128505887,0.587075053530038,1
30.6,20.128752457454002,11.83731967540982,0.5898432789180815,1
30.700000000000003,20.58880029435701,12.199755251198354,0.5856650568680907,1
30.8,21.097930570679914,12.514013683533165,0.5983076136588671,1
30.900000000000002,21.62644426906738,12.772556584770117,0.5883631201589873,1
31.0,22.18023256674963,12.966585298672817,0.5867952116953065,1
31.1,22.74309317758745,13.097529989626704,0.5778914944189203,1
31.200000000000003,23.326548191137245,13.16722719980496,0.5876031432378689,1
31.3,23.90751197294713,13.161766885798936,0.5809894412154906,1
31.400000000000002,24.466285338118496,13.09314035509678,0.5629718237542144,1
31.5,25.01295836749546,12.967322993464764,0.5609647132719042,1
31.6,25.525817857531337,12.783183534821271,0.5449148527516726,1
31.700000000000003,26.013957072772733,12.53249615416048,0.5487477164226333,1
31.8,26.458652460376584,12.223515021651508,0.5415009953847415,1
31.900000000000002,26.86721386878828,11.876435431604751,0.5360845700730191,1
32.0,27.21450008057767,11.481903276329565,0.5256075859851221,1
32.1,27.511268326872433,11.068324659799702,0.5090369967493771,1
32.2,27.749438083477614,10.612268126622848,0.514502083975043,1
32.300000000000004,27.925950266395397,10.14338655807852,0.5010054650789649,1
32.4,28.026715295256185,9.664528222433185,0.4893453756380408,1
32.5,28.075560622605142,9.186404393031456,0.48061238253461697,1
32.6,28.070812425541625,8.715480641036315,0.470947688781392,1
32.7,27.992744934206595,8.246394326198251,0.47553812041906834,1
32.800000000000004,27.86840404514922,7.8038577722463565,0.4596729905870005,1
32.9,27.673970044226838,7.388986663287454,0.4581731307742455,1
33.0,27.427238827829612,7.008486178322062,0.4534941148501854,1
33.1,27.12833038708128,6.6672565719936685,0.45363410386084213,1
33.2,26.78944862479165,6.372963955203391,0.44883069537387366,1
33.300000000000004,26.410778523600985,6.133715716295351,0.44791825744922137,1
33.4,26.00484762531864,5.957290801660779,0.44261229612848324,1
33.5,25.56466227447562,5.837784222150986,0.45611946422283184,1
33.6,25.129284983935086,5.763638083576618,0.4416458252762103,1
33.7,24.679084625822085,5.760418740535571,0.4502118685848813,1
33.800000000000004,24.22455612473666,5.817829134213746,0.45813983847865153,1
33.9,23.780336344037792,5.949808683373095,0.4634110647799174,1
34.0,23.362829771985485,6.139588653922553,0.4586154979158703,1
34.1,22.968102955195626,6.374913915425436,0.45955112729102876,1
34.2,22.5979579314868,6.6723285746296686,0.47482925150624095,1
34.300000000000004,22.261587708726776,7.020471652575591,0.484095578869802,1
34.4,21.9732270399686,7.407635461007653,0.48275013189670074,1
34.5,21.737859203835754,7.837524670134382,0.4901048361416788,1
34.6,21.549724114667335,8.303204463198629,0.5022474305009125,1
34.7,21.41409153408653,8.791486248530795,0.5067694730369775,1
34.800000000000004,21.345546139260037,9.293192230253164,0.5063668267648717,1
34.9,21.336060825536695,9.800719449766383,0.5076158485737517,1
35.0,21.39068096063273,10.316448536799749,0.5186133920081296,1
35.1,21.498939348725926,10.833545104281605,0.5283074282026089,1
35.2,21.665960322181228,11.325985585822542,0.5199938782661065,1
35.300000000000004,21.88625463770199,11.808787961435018,0.5306860836198855,1
35.4,22.16243155472696,12.27062167883327,0.5381115795291032,1
35.5,22.48522349215741,12.69889750138784,0.5362973196417222,1
35.6,22.86544213388659,13.078937519034076,0.5375840683380909,1
35.7,23.28247753402224,13.416825270683558,0.536737047054744,1
35.800000000000004,23.73666257474831,13.70896482525915,0.5400273794604898,1
35.9,24.219715889817888,13.943226998741824,0.5368605695378801,1
36.0,24.721568155511875,14.120348695382354,0.5321914993712397,1
36.1,25.240738889605616,14.231003375891442,0.5308320915864096,1
36.2,25.75817338866347,14.294552285518797,0.5213222848968541,1
36.300000000000004,26.282255738889088,14.293859385232688,0.524082808274432,1
36.4,26.797182244013733,14.236925401929142,0.5180644594398363,1
36.5,27.29363967719296,14.11709417197579,0.510714701796453,1
36.6,27.771088515974295,13.941520941420034,0.5087075318308446,1
36.7,28.220289393307095,13.710962868432157,0.5049143028439976,1
36.800000000000004,28.63714927647236,13.44408992433285,0.494968009556972,1
36.9,29.00914502640953,13.13747595239998,0.48207153593192875,1
37.0,29.34230411137449,12.794274402133967,0.47831190660455297,1
37.1,29.607904035850055,12.408959021585499,0.46798639122162194,1
37.2,29.826217419521228,12.006087838280491,0.458220387834865,1
37.300000000000004,29.994390459163032,11.582286261280785,0.45594950151283353,1
37.4,30.10345961036001,11.14832092418178,0.4474617229957019,1
37.5,30.15040202134505,10.708368397011345,0.4424497893690777,1
37.6,30.13788261454636,10.273258628632167,0.43528984146838634,1
37.7,30.068339492830045,9.861940995351329,0.4171551764341419,1
37.800000000000004,29.94419997727287,9.477266234995405,0.40420946374084066,1
37.9,29.77543051777982,9.105763536432363,0.40804091154833744,1
38.0,29.55174904866595,8.768482000422772,0.40471253274136276,1
38.1,29.28576080112274,8.465663703169417,0.40304921409491495,1
38.2,28.996834636024936,8.204209864940202,0.38966195401002796,1
38.300000000000004,28.667929302793066,7.9865865912481615,0.39438383268182753,1
38.400000000000006,28.306364588171313,7.831855261987433,0.3932821215289376,1
38.5,27.921685189050113,7.730700176186078,0.39775695027457053,1
38.6,27.530398891840242,7.673032924502927,0.3955129306367855,1
38.7,27.132511312788992,7.679518060135653,0.39794042587734146,1
38.800000000000004,26.73547194259091,7.7299878745958335,0.40023426097591347,1
38.900000000000006,26.339672159304644,7.843097594053252,0.411644600456741,1
39.0,25.962049368481658,8.015023097401615,0.41491848699537215,1
39.1,25.60726742941535,8.229240396531377,0.41443850633610113,1
39.2,25.281378508034273,8.50204609296495,0.42500180833206974,1
39.300000000000004,24.990104360361308,8.82209201951422,0.43274706723834966,1
39.400000000000006,24.739199854313775,9.179258857606564,0.4364873668135655,1
39.5,24.52742101380975,9.560778842087188,0.4363573946243201,1
39.6,24.365728644145886,9.980791634640056,0.45006129395402794,1
39.7,24.254010166166168,10.416291791212503,0.44960138422466,1
39.800000000000004,24.188657273434796,10.879775224057507,0.4680682568922485,1
39.900000000000006,24.183159473176115,11.350927495781235,0.4711843471064313,1
40.0,24.233301065056768,11.821418661313592,0.4731554882703163,1
40.1,24.343071750289006,12.284835724129955,0.4762404617897354,1
40.2,24.50262389228286,12.737329941413265,0.4797998569087545,1
40.300000000000004,24.711582561518764,13.172754910827264,0.48296855947154815,1
40.400000000000006,24.973139469943593,13.583161456406398,0.4866678014816187,1
40.5,25.285669641046866,13.961388200841254,0.49064302507590096,1
40.6,25.63257478349471,14.306356399538341,0.48923024841997714,1
40.7,26.024382352600757,14.614121765212536,0.49822955704911737,1
40.800000000000004,26.445433590392287,14.868896096943434,0.49213220272067737,1
40.900000000000006,26.888094897947692,15.087488315289189,0.4936917977118706,1
41.0,27.349004204994642,15.256194565945489,0.49081482081637096,1
41.1,27.8195484456104,15.373957797774862,0.485056760748224,1
41.2,28.310094604538794,15.42913724791903,0.4936398543043423,1
41.300000000000004,28.78606151443702,15.439464460692834,0.4760789332051369,1
41.400000000000006,29.264558875077146,15.386616514900929,0.4814069271562173,1
41.5,29.718871305869975,15.283155884795372,0.46594408114571834,1
41.6,30.148034716365387,15.12697861539944,0.45669746264241917,1
41.7,30.552378891808193,14.925079740325387,0.4519484129529495,1
41.800000000000004,30.92949792418732,14.685490946335738,0.4467902805433256,1
41.900000000000006,31.277445903224407,14.401472381030274,0.4491484627093448,1
42.0,31.58104553256925,14.08812650970661,0.43630077929555794,1
42.1,31.834209552444243,13.751496756155142,0.4212025782629884,1
42.2,32.03371898598127,13.391612720249656,0.41148576326512826,1
42.300000000000004,32.189136648835756,13.016741730126881,0.4058114206904249,1
42.400000000000006,32.29318550252522,12.642622526858284,0.38831860914514643,1
42.5,32.33999680260396,12.251100908773521,0.39431012571676777,1
